Statename,StateID,Count,Site,Year,Survey,Species,ManagementZone,Population
MT,4,6,1016,2009,1,SG,Management Zone I,SimData
MT,4,24,1016,2010,1,SG,Management Zone I,SimData
MT,4,58,1017,2006,1,SG,Management Zone I,SimData
MT,4,8,1017,2009,1,SG,Management Zone I,SimData
MT,4,7,1017,2010,2,SG,Management Zone I,SimData
MT,4,21,1017,2010,1,SG,Management Zone I,SimData
MT,4,1,1017,2012,1,SG,Management Zone I,SimData
MT,4,8,1018,2006,1,SG,Management Zone I,SimData
MT,4,0,1018,2009,1,SG,Management Zone I,SimData
MT,4,15,1018,2011,1,SG,Management Zone I,SimData
MT,4,0,1018,2012,1,SG,Management Zone I,SimData
MT,4,0,1019,2006,1,SG,Management Zone I,SimData
MT,4,7,1019,2009,1,SG,Management Zone I,SimData
MT,4,0,1019,2011,1,SG,Management Zone I,SimData
MT,4,1,1019,2012,1,SG,Management Zone I,SimData
MT,4,0,1019,2012,2,SG,Management Zone I,SimData
MT,4,11,1020,2006,1,SG,Management Zone I,SimData
MT,4,0,1020,2009,1,SG,Management Zone I,SimData
MT,4,4,1020,2011,1,SG,Management Zone I,SimData
MT,4,2,1020,2012,1,SG,Management Zone I,SimData
MT,4,73,1021,2006,1,SG,Management Zone I,SimData
MT,4,15,1021,2010,1,SG,Management Zone I,SimData
MT,4,0,1021,2011,1,SG,Management Zone I,SimData
MT,4,11,1021,2011,2,SG,Management Zone I,SimData
MT,4,14,1022,2006,1,SG,Management Zone I,SimData
MT,4,0,1022,2010,1,SG,Management Zone I,SimData
MT,4,1,1022,2011,1,SG,Management Zone I,SimData
MT,4,0,1022,2012,1,SG,Management Zone I,SimData
MT,4,0,1022,2012,2,SG,Management Zone I,SimData
MT,4,12,1023,2006,1,SG,Management Zone I,SimData
MT,4,0,1023,2011,1,SG,Management Zone I,SimData
MT,4,0,1023,2012,1,SG,Management Zone I,SimData
MT,4,0,1042,2006,1,SG,Management Zone I,SimData
MT,4,1,1024,2011,1,SG,Management Zone I,SimData
MT,4,0,1024,2012,1,SG,Management Zone I,SimData
MT,4,0,1024,2012,2,SG,Management Zone I,SimData
MT,4,12,1025,2006,1,SG,Management Zone I,SimData
MT,4,0,1025,2011,1,SG,Management Zone I,SimData
MT,4,0,1025,2012,1,SG,Management Zone I,SimData
MT,4,0,1025,2012,2,SG,Management Zone I,SimData
MT,4,15,1026,2006,1,SG,Management Zone I,SimData
MT,4,3,1026,2009,1,SG,Management Zone I,SimData
MT,4,9,1026,2010,1,SG,Management Zone I,SimData
MT,4,9,1027,2006,1,SG,Management Zone I,SimData
MT,4,0,1027,2009,1,SG,Management Zone I,SimData
MT,4,7,1027,2010,1,SG,Management Zone I,SimData
MT,4,1,1027,2012,1,SG,Management Zone I,SimData
MT,4,5,1028,2006,1,SG,Management Zone I,SimData
MT,4,0,1028,2010,2,SG,Management Zone I,SimData
MT,4,0,1028,2010,1,SG,Management Zone I,SimData
MT,4,0,1028,2012,1,SG,Management Zone I,SimData
MT,4,5,1029,2010,1,SG,Management Zone I,SimData
MT,4,8,1029,2011,1,SG,Management Zone I,SimData
MT,4,24,1029,2012,1,SG,Management Zone I,SimData
MT,4,33,1030,2006,1,SG,Management Zone I,SimData
MT,4,1,1030,2009,1,SG,Management Zone I,SimData
MT,4,4,1030,2010,1,SG,Management Zone I,SimData
MT,4,30,1031,2006,1,SG,Management Zone I,SimData
MT,4,0,1031,2009,1,SG,Management Zone I,SimData
MT,4,3,1031,2010,1,SG,Management Zone I,SimData
MT,4,17,1032,2006,1,SG,Management Zone I,SimData
MT,4,3,1032,2010,1,SG,Management Zone I,SimData
MT,4,0,1032,2012,1,SG,Management Zone I,SimData
MT,4,0,1033,2006,1,SG,Management Zone I,SimData
MT,4,0,1033,2009,1,SG,Management Zone I,SimData
MT,4,0,1033,2010,1,SG,Management Zone I,SimData
MT,4,5,1033,2012,1,SG,Management Zone I,SimData
MT,4,0,1034,2006,1,SG,Management Zone I,SimData
MT,4,0,1034,2009,1,SG,Management Zone I,SimData
MT,4,6,1034,2010,1,SG,Management Zone I,SimData
MT,4,74,1035,2006,1,SG,Management Zone I,SimData
MT,4,2,1035,2009,1,SG,Management Zone I,SimData
MT,4,1,1035,2010,1,SG,Management Zone I,SimData
MT,4,0,1035,2010,2,SG,Management Zone I,SimData
MT,4,34,1036,2006,1,SG,Management Zone I,SimData
MT,4,12,1036,2010,1,SG,Management Zone I,SimData
MT,4,16,1036,2011,1,SG,Management Zone I,SimData
MT,4,20,1037,2006,1,SG,Management Zone I,SimData
MT,4,0,1037,2010,1,SG,Management Zone I,SimData
MT,4,5,1037,2011,1,SG,Management Zone I,SimData
MT,4,0,1037,2012,1,SG,Management Zone I,SimData
MT,4,83,1038,2006,1,SG,Management Zone I,SimData
MT,4,0,1038,2010,1,SG,Management Zone I,SimData
MT,4,7,1038,2011,1,SG,Management Zone I,SimData
MT,4,0,1038,2011,2,SG,Management Zone I,SimData
MT,4,3,1038,2012,1,SG,Management Zone I,SimData
MT,4,30,1039,2006,1,SG,Management Zone I,SimData
MT,4,0,1039,2010,1,SG,Management Zone I,SimData
MT,4,0,1039,2011,1,SG,Management Zone I,SimData
MT,4,0,1039,2012,1,SG,Management Zone I,SimData
MT,4,0,1039,2012,2,SG,Management Zone I,SimData
MT,4,24,1040,2006,1,SG,Management Zone I,SimData
MT,4,0,1040,2008,1,SG,Management Zone I,SimData
MT,4,4,1040,2011,1,SG,Management Zone I,SimData
MT,4,44,1041,2006,1,SG,Management Zone I,SimData
MT,4,4,1041,2008,1,SG,Management Zone I,SimData
MT,4,3,1041,2012,1,SG,Management Zone I,SimData
MT,4,5,1041,2014,1,SG,Management Zone I,SimData
MT,4,4,1042,2006,1,SG,Management Zone I,SimData
MT,4,0,1042,2009,1,SG,Management Zone I,SimData
MT,4,0,1042,2010,1,SG,Management Zone I,SimData
MT,4,6,1042,2011,1,SG,Management Zone I,SimData
MT,4,6,1042,2012,1,SG,Management Zone I,SimData
MT,4,0,1042,2012,2,SG,Management Zone I,SimData
MT,4,21,1043,2006,1,SG,Management Zone I,SimData
MT,4,3,1043,2009,1,SG,Management Zone I,SimData
MT,4,2,1043,2011,1,SG,Management Zone I,SimData
MT,4,0,1043,2011,2,SG,Management Zone I,SimData
MT,4,0,1043,2012,1,SG,Management Zone I,SimData
MT,4,6,1043,2012,2,SG,Management Zone I,SimData
MT,4,6,1044,2006,1,SG,Management Zone I,SimData
MT,4,0,1044,2009,1,SG,Management Zone I,SimData
MT,4,0,1044,2011,1,SG,Management Zone I,SimData
MT,4,0,1044,2011,2,SG,Management Zone I,SimData
MT,4,1,1044,2012,1,SG,Management Zone I,SimData
MT,4,0,1044,2012,2,SG,Management Zone I,SimData
MT,4,4,1044,2012,3,SG,Management Zone I,SimData
MT,4,13,1045,2006,1,SG,Management Zone I,SimData
MT,4,6,1045,2009,1,SG,Management Zone I,SimData
MT,4,0,1045,2009,2,SG,Management Zone I,SimData
MT,4,0,1045,2011,1,SG,Management Zone I,SimData
MT,4,12,1045,2011,2,SG,Management Zone I,SimData
MT,4,9,1046,2006,1,SG,Management Zone I,SimData
MT,4,11,1046,2009,1,SG,Management Zone I,SimData
MT,4,0,1046,2011,1,SG,Management Zone I,SimData
MT,4,5,1046,2011,2,SG,Management Zone I,SimData
MT,4,11,1047,2006,1,SG,Management Zone I,SimData
MT,4,2,1047,2008,1,SG,Management Zone I,SimData
MT,4,7,1047,2009,1,SG,Management Zone I,SimData
MT,4,0,1047,2011,1,SG,Management Zone I,SimData
MT,4,0,1047,2011,2,SG,Management Zone I,SimData
MT,4,4,1048,2006,1,SG,Management Zone I,SimData
MT,4,0,1048,2008,1,SG,Management Zone I,SimData
MT,4,7,1048,2011,1,SG,Management Zone I,SimData
MT,4,0,1048,2011,2,SG,Management Zone I,SimData
MT,4,37,1049,2006,1,SG,Management Zone I,SimData
MT,4,0,1049,2008,1,SG,Management Zone I,SimData
MT,4,6,1049,2009,1,SG,Management Zone I,SimData
MT,4,0,1049,2011,1,SG,Management Zone I,SimData
MT,4,1,1049,2011,2,SG,Management Zone I,SimData
MT,4,0,1049,2011,3,SG,Management Zone I,SimData
MT,4,1,1049,2012,1,SG,Management Zone I,SimData
MT,4,28,1050,2006,1,SG,Management Zone I,SimData
MT,4,0,1050,2008,2,SG,Management Zone I,SimData
MT,4,8,1050,2008,1,SG,Management Zone I,SimData
MT,4,7,1050,2011,1,SG,Management Zone I,SimData
MT,4,8,1050,2012,1,SG,Management Zone I,SimData
MT,4,10,1050,2014,1,SG,Management Zone I,SimData
MT,4,22,1051,2006,1,SG,Management Zone I,SimData
MT,4,8,1051,2008,1,SG,Management Zone I,SimData
MT,4,0,1051,2010,1,SG,Management Zone I,SimData
MT,4,0,1051,2011,1,SG,Management Zone I,SimData
MT,4,6,1051,2014,1,SG,Management Zone I,SimData
MT,4,18,1052,2006,1,SG,Management Zone I,SimData
MT,4,0,1052,2008,1,SG,Management Zone I,SimData
MT,4,0,1052,2011,1,SG,Management Zone I,SimData
MT,4,0,1052,2012,1,SG,Management Zone I,SimData
MT,4,2,1052,2014,1,SG,Management Zone I,SimData
MT,4,55,1053,2006,1,SG,Management Zone I,SimData
MT,4,0,1053,2008,2,SG,Management Zone I,SimData
MT,4,4,1053,2008,1,SG,Management Zone I,SimData
MT,4,10,1053,2011,1,SG,Management Zone I,SimData
MT,4,0,1053,2012,1,SG,Management Zone I,SimData
MT,4,0,1053,2014,1,SG,Management Zone I,SimData
MT,4,20,1054,2006,1,SG,Management Zone I,SimData
MT,4,0,1054,2010,1,SG,Management Zone I,SimData
MT,4,8,1054,2011,1,SG,Management Zone I,SimData
MT,4,4,1055,2006,1,SG,Management Zone I,SimData
MT,4,4,1055,2009,1,SG,Management Zone I,SimData
MT,4,3,1055,2010,1,SG,Management Zone I,SimData
MT,4,18,1056,2006,1,SG,Management Zone I,SimData
MT,4,26,1056,2007,1,SG,Management Zone I,SimData
MT,4,0,1056,2009,1,SG,Management Zone I,SimData
MT,4,10,1056,2011,2,SG,Management Zone I,SimData
MT,4,1,1057,2006,1,SG,Management Zone I,SimData
MT,4,4,1057,2009,1,SG,Management Zone I,SimData
MT,4,10,1057,2010,1,SG,Management Zone I,SimData
MT,4,8,1057,2011,1,SG,Management Zone I,SimData
MT,4,7,1058,2006,1,SG,Management Zone I,SimData
MT,4,18,1058,2007,1,SG,Management Zone I,SimData
MT,4,0,1058,2009,1,SG,Management Zone I,SimData
MT,4,18,1059,2006,2,SG,Management Zone I,SimData
MT,4,18,1059,2007,1,SG,Management Zone I,SimData
MT,4,13,1059,2008,1,SG,Management Zone I,SimData
MT,4,9,1059,2009,1,SG,Management Zone I,SimData
MT,4,4,1059,2010,1,SG,Management Zone I,SimData
MT,4,2,1059,2011,1,SG,Management Zone I,SimData
MT,4,2,1059,2012,1,SG,Management Zone I,SimData
MT,4,8,1059,2013,2,SG,Management Zone I,SimData
MT,4,18,1059,2013,3,SG,Management Zone I,SimData
MT,4,18,1059,2013,1,SG,Management Zone I,SimData
MT,4,0,1059,2014,2,SG,Management Zone I,SimData
MT,4,0,1059,2014,1,SG,Management Zone I,SimData
MT,4,27,1060,2006,1,SG,Management Zone I,SimData
MT,4,6,1060,2010,1,SG,Management Zone I,SimData
MT,4,0,1060,2012,1,SG,Management Zone I,SimData
MT,4,0,1061,2006,1,SG,Management Zone I,SimData
MT,4,0,1061,2010,1,SG,Management Zone I,SimData
MT,4,3,1061,2012,1,SG,Management Zone I,SimData
MT,4,2,1061,2013,1,SG,Management Zone I,SimData
MT,4,8,1061,2014,1,SG,Management Zone I,SimData
MT,4,2,1062,2006,1,SG,Management Zone I,SimData
MT,4,6,1062,2010,1,SG,Management Zone I,SimData
MT,4,3,1062,2013,1,SG,Management Zone I,SimData
MT,4,0,1062,2014,1,SG,Management Zone I,SimData
MT,4,7,1063,2006,1,SG,Management Zone I,SimData
MT,4,0,1063,2010,1,SG,Management Zone I,SimData
MT,4,0,1063,2011,1,SG,Management Zone I,SimData
MT,4,1,1063,2012,1,SG,Management Zone I,SimData
MT,4,0,1063,2013,1,SG,Management Zone I,SimData
MT,4,0,1063,2014,1,SG,Management Zone I,SimData
MT,4,59,1064,2006,1,SG,Management Zone I,SimData
MT,4,0,1064,2008,1,SG,Management Zone I,SimData
MT,4,54,1064,2010,1,SG,Management Zone I,SimData
MT,4,67,1064,2010,2,SG,Management Zone I,SimData
MT,4,65,1064,2010,3,SG,Management Zone I,SimData
MT,4,0,1064,2011,1,SG,Management Zone I,SimData
MT,4,0,1064,2011,2,SG,Management Zone I,SimData
MT,4,7,1064,2012,1,SG,Management Zone I,SimData
MT,4,9,1064,2012,2,SG,Management Zone I,SimData
MT,4,41,1064,2012,3,SG,Management Zone I,SimData
MT,4,4,1064,2013,1,SG,Management Zone I,SimData
MT,4,3,1064,2013,2,SG,Management Zone I,SimData
MT,4,13,1064,2013,3,SG,Management Zone I,SimData
MT,4,29,1064,2014,2,SG,Management Zone I,SimData
MT,4,16,1064,2014,1,SG,Management Zone I,SimData
MT,4,0,1065,2006,1,SG,Management Zone I,SimData
MT,4,0,1065,2007,1,SG,Management Zone I,SimData
MT,4,0,1065,2008,1,SG,Management Zone I,SimData
MT,4,0,1065,2009,1,SG,Management Zone I,SimData
MT,4,10,1065,2010,1,SG,Management Zone I,SimData
MT,4,0,1065,2010,3,SG,Management Zone I,SimData
MT,4,10,1065,2010,4,SG,Management Zone I,SimData
MT,4,0,1065,2010,2,SG,Management Zone I,SimData
MT,4,0,1065,2011,1,SG,Management Zone I,SimData
MT,4,3,1065,2012,3,SG,Management Zone I,SimData
MT,4,4,1065,2012,2,SG,Management Zone I,SimData
MT,4,0,1065,2012,1,SG,Management Zone I,SimData
MT,4,0,1065,2013,1,SG,Management Zone I,SimData
MT,4,7,1065,2013,2,SG,Management Zone I,SimData
MT,4,0,1065,2014,1,SG,Management Zone I,SimData
MT,4,16,1066,2005,1,SG,Management Zone I,SimData
MT,4,16,1066,2005,2,SG,Management Zone I,SimData
MT,4,3,1066,2005,3,SG,Management Zone I,SimData
MT,4,0,1066,2005,4,SG,Management Zone I,SimData
MT,4,0,1066,2006,4,SG,Management Zone I,SimData
MT,4,2,1066,2006,1,SG,Management Zone I,SimData
MT,4,0,1066,2006,2,SG,Management Zone I,SimData
MT,4,3,1066,2006,3,SG,Management Zone I,SimData
MT,4,6,1066,2006,5,SG,Management Zone I,SimData
MT,4,0,1066,2006,6,SG,Management Zone I,SimData
MT,4,0,1066,2008,1,SG,Management Zone I,SimData
MT,4,4,1066,2009,2,SG,Management Zone I,SimData
MT,4,0,1066,2009,1,SG,Management Zone I,SimData
MT,4,6,1066,2010,1,SG,Management Zone I,SimData
MT,4,0,1066,2014,4,SG,Management Zone I,SimData
MT,4,0,1066,2014,1,SG,Management Zone I,SimData
MT,4,3,1066,2014,2,SG,Management Zone I,SimData
MT,4,0,1066,2014,3,SG,Management Zone I,SimData
MT,4,3,1067,2004,1,SG,Management Zone I,SimData
MT,4,5,1067,2005,1,SG,Management Zone I,SimData
MT,4,17,1067,2005,2,SG,Management Zone I,SimData
MT,4,8,1067,2005,3,SG,Management Zone I,SimData
MT,4,5,1067,2005,4,SG,Management Zone I,SimData
MT,4,0,1067,2006,1,SG,Management Zone I,SimData
MT,4,7,1067,2006,2,SG,Management Zone I,SimData
MT,4,3,1067,2008,1,SG,Management Zone I,SimData
MT,4,5,1067,2008,5,SG,Management Zone I,SimData
MT,4,0,1067,2008,4,SG,Management Zone I,SimData
MT,4,0,1067,2008,3,SG,Management Zone I,SimData
MT,4,8,1067,2008,2,SG,Management Zone I,SimData
MT,4,3,1067,2009,1,SG,Management Zone I,SimData
MT,4,7,1067,2009,3,SG,Management Zone I,SimData
MT,4,2,1067,2009,2,SG,Management Zone I,SimData
MT,4,6,1067,2009,4,SG,Management Zone I,SimData
MT,4,10,1067,2010,4,SG,Management Zone I,SimData
MT,4,2,1067,2010,1,SG,Management Zone I,SimData
MT,4,5,1067,2010,2,SG,Management Zone I,SimData
MT,4,10,1067,2010,3,SG,Management Zone I,SimData
MT,4,12,1067,2011,3,SG,Management Zone I,SimData
MT,4,0,1067,2011,1,SG,Management Zone I,SimData
MT,4,3,1067,2011,2,SG,Management Zone I,SimData
MT,4,9,1067,2012,3,SG,Management Zone I,SimData
MT,4,0,1067,2012,1,SG,Management Zone I,SimData
MT,4,1,1067,2012,2,SG,Management Zone I,SimData
MT,4,2,1067,2012,4,SG,Management Zone I,SimData
MT,4,0,1068,2006,5,SG,Management Zone I,SimData
MT,4,0,1068,2006,7,SG,Management Zone I,SimData
MT,4,13,1068,2006,1,SG,Management Zone I,SimData
MT,4,14,1068,2006,2,SG,Management Zone I,SimData
MT,4,16,1068,2006,3,SG,Management Zone I,SimData
MT,4,23,1068,2006,4,SG,Management Zone I,SimData
MT,4,21,1068,2006,6,SG,Management Zone I,SimData
MT,4,0,1068,2006,8,SG,Management Zone I,SimData
MT,4,0,1068,2008,1,SG,Management Zone I,SimData
MT,4,0,1068,2009,2,SG,Management Zone I,SimData
MT,4,0,1068,2009,1,SG,Management Zone I,SimData
MT,4,0,1068,2010,1,SG,Management Zone I,SimData
MT,4,0,1068,2014,4,SG,Management Zone I,SimData
MT,4,9,1068,2014,1,SG,Management Zone I,SimData
MT,4,6,1068,2014,2,SG,Management Zone I,SimData
MT,4,8,1068,2014,3,SG,Management Zone I,SimData
MT,4,3,1069,2006,1,SG,Management Zone I,SimData
MT,4,3,1069,2008,1,SG,Management Zone I,SimData
MT,4,0,1069,2009,1,SG,Management Zone I,SimData
MT,4,4,1069,2010,1,SG,Management Zone I,SimData
MT,4,0,1069,2011,2,SG,Management Zone I,SimData
MT,4,0,1069,2011,1,SG,Management Zone I,SimData
MT,4,0,1069,2012,1,SG,Management Zone I,SimData
MT,4,6,1069,2013,1,SG,Management Zone I,SimData
MT,4,9,1069,2013,2,SG,Management Zone I,SimData
MT,4,6,1069,2013,3,SG,Management Zone I,SimData
MT,4,26,1070,2006,1,SG,Management Zone I,SimData
MT,4,23,1070,2007,2,SG,Management Zone I,SimData
MT,4,31,1070,2007,3,SG,Management Zone I,SimData
MT,4,35,1070,2007,1,SG,Management Zone I,SimData
MT,4,25,1070,2008,4,SG,Management Zone I,SimData
MT,4,17,1070,2008,2,SG,Management Zone I,SimData
MT,4,19,1070,2008,3,SG,Management Zone I,SimData
MT,4,0,1070,2008,1,SG,Management Zone I,SimData
MT,4,12,1070,2009,1,SG,Management Zone I,SimData
MT,4,11,1070,2009,2,SG,Management Zone I,SimData
MT,4,33,1070,2009,4,SG,Management Zone I,SimData
MT,4,21,1070,2009,3,SG,Management Zone I,SimData
MT,4,10,1070,2010,1,SG,Management Zone I,SimData
MT,4,19,1070,2010,2,SG,Management Zone I,SimData
MT,4,13,1070,2010,3,SG,Management Zone I,SimData
MT,4,6,1070,2011,4,SG,Management Zone I,SimData
MT,4,16,1070,2011,1,SG,Management Zone I,SimData
MT,4,30,1070,2011,3,SG,Management Zone I,SimData
MT,4,27,1070,2011,2,SG,Management Zone I,SimData
MT,4,36,1070,2011,5,SG,Management Zone I,SimData
MT,4,26,1070,2012,1,SG,Management Zone I,SimData
MT,4,23,1070,2012,4,SG,Management Zone I,SimData
MT,4,12,1070,2012,3,SG,Management Zone I,SimData
MT,4,26,1070,2012,2,SG,Management Zone I,SimData
MT,4,8,1070,2013,4,SG,Management Zone I,SimData
MT,4,6,1070,2013,1,SG,Management Zone I,SimData
MT,4,26,1070,2013,5,SG,Management Zone I,SimData
MT,4,1,1070,2013,6,SG,Management Zone I,SimData
MT,4,0,1070,2013,2,SG,Management Zone I,SimData
MT,4,8,1070,2013,3,SG,Management Zone I,SimData
MT,4,6,1070,2013,7,SG,Management Zone I,SimData
MT,4,2,1071,2006,1,SG,Management Zone I,SimData
MT,4,0,1071,2007,1,SG,Management Zone I,SimData
MT,4,0,1071,2010,1,SG,Management Zone I,SimData
MT,4,0,1071,2011,1,SG,Management Zone I,SimData
MT,4,0,1071,2011,2,SG,Management Zone I,SimData
MT,4,0,1072,2006,1,SG,Management Zone I,SimData
MT,4,0,1072,2007,1,SG,Management Zone I,SimData
MT,4,0,1072,2007,2,SG,Management Zone I,SimData
MT,4,0,1027,2010,1,SG,Management Zone I,SimData
MT,4,0,1072,2012,1,SG,Management Zone I,SimData
MT,4,0,1072,2013,1,SG,Management Zone I,SimData
MT,4,25,1073,2006,1,SG,Management Zone I,SimData
MT,4,4,1073,2008,1,SG,Management Zone I,SimData
MT,4,24,1073,2010,1,SG,Management Zone I,SimData
MT,4,4,1073,2011,1,SG,Management Zone I,SimData
MT,4,17,1073,2012,1,SG,Management Zone I,SimData
MT,4,9,1073,2014,1,SG,Management Zone I,SimData
MT,4,44,1074,2007,1,SG,Management Zone I,SimData
MT,4,32,1074,2007,2,SG,Management Zone I,SimData
MT,4,0,1074,2009,1,SG,Management Zone I,SimData
MT,4,4,1074,2010,1,SG,Management Zone I,SimData
MT,4,0,1074,2011,1,SG,Management Zone I,SimData
MT,4,1,1074,2012,1,SG,Management Zone I,SimData
MT,4,6,1074,2012,2,SG,Management Zone I,SimData
MT,4,8,1074,2013,1,SG,Management Zone I,SimData
MT,4,5,1074,2014,1,SG,Management Zone I,SimData
MT,4,19,1075,2007,4,SG,Management Zone I,SimData
MT,4,12,1075,2007,1,SG,Management Zone I,SimData
MT,4,13,1075,2007,2,SG,Management Zone I,SimData
MT,4,16,1075,2007,3,SG,Management Zone I,SimData
MT,4,5,1075,2009,1,SG,Management Zone I,SimData
MT,4,11,1075,2010,1,SG,Management Zone I,SimData
MT,4,32,1075,2011,1,SG,Management Zone I,SimData
MT,4,3,1075,2012,1,SG,Management Zone I,SimData
MT,4,0,1075,2013,1,SG,Management Zone I,SimData
MT,4,0,1075,2014,1,SG,Management Zone I,SimData
MT,4,0,1076,2007,1,SG,Management Zone I,SimData
MT,4,0,1076,2007,2,SG,Management Zone I,SimData
MT,4,9,1076,2010,1,SG,Management Zone I,SimData
MT,4,9,1076,2011,1,SG,Management Zone I,SimData
MT,4,0,1076,2012,1,SG,Management Zone I,SimData
MT,4,10,1076,2013,1,SG,Management Zone I,SimData
MT,4,5,1077,2007,1,SG,Management Zone I,SimData
MT,4,6,1077,2007,2,SG,Management Zone I,SimData
MT,4,14,1077,2008,1,SG,Management Zone I,SimData
MT,4,6,1077,2010,1,SG,Management Zone I,SimData
MT,4,0,1077,2011,1,SG,Management Zone I,SimData
MT,4,0,1077,2012,1,SG,Management Zone I,SimData
MT,4,10,1077,2013,1,SG,Management Zone I,SimData
MT,4,0,1077,2014,1,SG,Management Zone I,SimData
MT,4,11,1078,2007,1,SG,Management Zone I,SimData
MT,4,7,1078,2010,1,SG,Management Zone I,SimData
MT,4,4,1078,2012,1,SG,Management Zone I,SimData
MT,4,5,1078,2013,1,SG,Management Zone I,SimData
MT,4,0,1078,2014,1,SG,Management Zone I,SimData
MT,4,5,1079,2007,1,SG,Management Zone I,SimData
MT,4,4,1079,2008,1,SG,Management Zone I,SimData
MT,4,0,1079,2008,2,SG,Management Zone I,SimData
MT,4,11,1079,2008,3,SG,Management Zone I,SimData
MT,4,10,1079,2009,1,SG,Management Zone I,SimData
MT,4,18,1079,2009,2,SG,Management Zone I,SimData
MT,4,3,1079,2010,1,SG,Management Zone I,SimData
MT,4,4,1079,2011,1,SG,Management Zone I,SimData
MT,4,0,1079,2012,1,SG,Management Zone I,SimData
MT,4,9,1079,2012,2,SG,Management Zone I,SimData
MT,4,0,1079,2013,1,SG,Management Zone I,SimData
MT,4,7,1079,2014,1,SG,Management Zone I,SimData
MT,4,0,1079,2014,2,SG,Management Zone I,SimData
MT,4,2,1080,2007,1,SG,Management Zone I,SimData
MT,4,0,1080,2009,1,SG,Management Zone I,SimData
MT,4,0,1080,2010,1,SG,Management Zone I,SimData
MT,4,22,1081,2007,1,SG,Management Zone I,SimData
MT,4,17,1081,2007,2,SG,Management Zone I,SimData
MT,4,10,1081,2008,1,SG,Management Zone I,SimData
MT,4,3,1081,2008,2,SG,Management Zone I,SimData
MT,4,0,1081,2008,4,SG,Management Zone I,SimData
MT,4,0,1081,2008,3,SG,Management Zone I,SimData
MT,4,5,1081,2009,1,SG,Management Zone I,SimData
MT,4,12,1081,2009,2,SG,Management Zone I,SimData
MT,4,0,1081,2012,1,SG,Management Zone I,SimData
MT,4,0,1081,2013,1,SG,Management Zone I,SimData
MT,4,2,1082,2007,8,SG,Management Zone I,SimData
MT,4,3,1082,2007,1,SG,Management Zone I,SimData
MT,4,0,1082,2007,6,SG,Management Zone I,SimData
MT,4,0,1082,2007,3,SG,Management Zone I,SimData
MT,4,15,1082,2007,4,SG,Management Zone I,SimData
MT,4,0,1082,2007,5,SG,Management Zone I,SimData
MT,4,2,1082,2007,7,SG,Management Zone I,SimData
MT,4,2,1082,2007,2,SG,Management Zone I,SimData
MT,4,2,1082,2008,4,SG,Management Zone I,SimData
MT,4,4,1082,2008,1,SG,Management Zone I,SimData
MT,4,2,1082,2008,3,SG,Management Zone I,SimData
MT,4,5,1082,2008,2,SG,Management Zone I,SimData
MT,4,7,1082,2009,1,SG,Management Zone I,SimData
MT,4,13,1082,2009,3,SG,Management Zone I,SimData
MT,4,14,1082,2009,2,SG,Management Zone I,SimData
MT,4,0,1082,2010,1,SG,Management Zone I,SimData
MT,4,8,1082,2010,4,SG,Management Zone I,SimData
MT,4,1,1082,2010,2,SG,Management Zone I,SimData
MT,4,5,1082,2010,3,SG,Management Zone I,SimData
MT,4,1,1082,2011,2,SG,Management Zone I,SimData
MT,4,6,1082,2011,1,SG,Management Zone I,SimData
MT,4,0,1082,2011,3,SG,Management Zone I,SimData
MT,4,0,1082,2012,1,SG,Management Zone I,SimData
MT,4,0,1082,2012,2,SG,Management Zone I,SimData
MT,4,0,1082,2012,3,SG,Management Zone I,SimData
MT,4,0,1082,2013,1,SG,Management Zone I,SimData
MT,4,0,1082,2013,3,SG,Management Zone I,SimData
MT,4,14,1082,2013,2,SG,Management Zone I,SimData
MT,4,13,1083,2007,1,SG,Management Zone I,SimData
MT,4,6,1083,2011,1,SG,Management Zone I,SimData
MT,4,31,1084,2007,1,SG,Management Zone I,SimData
MT,4,10,1084,2011,1,SG,Management Zone I,SimData
MT,4,45,1085,2007,1,SG,Management Zone I,SimData
MT,4,9,1085,2011,1,SG,Management Zone I,SimData
MT,4,12,1086,2007,1,SG,Management Zone I,SimData
MT,4,11,1086,2010,1,SG,Management Zone I,SimData
MT,4,0,1086,2011,1,SG,Management Zone I,SimData
MT,4,17,1087,2007,1,SG,Management Zone I,SimData
MT,4,5,1087,2011,1,SG,Management Zone I,SimData
MT,4,11,1088,2007,1,SG,Management Zone I,SimData
MT,4,0,1088,2008,1,SG,Management Zone I,SimData
MT,4,0,1089,2007,1,SG,Management Zone I,SimData
MT,4,0,1089,2008,5,SG,Management Zone I,SimData
MT,4,0,1089,2008,7,SG,Management Zone I,SimData
MT,4,0,1089,2008,2,SG,Management Zone I,SimData
MT,4,0,1089,2008,6,SG,Management Zone I,SimData
MT,4,3,1089,2008,1,SG,Management Zone I,SimData
MT,4,4,1089,2008,3,SG,Management Zone I,SimData
MT,4,2,1089,2008,4,SG,Management Zone I,SimData
MT,4,0,1089,2009,1,SG,Management Zone I,SimData
MT,4,0,1089,2009,3,SG,Management Zone I,SimData
MT,4,3,1089,2009,2,SG,Management Zone I,SimData
MT,4,0,1089,2009,4,SG,Management Zone I,SimData
MT,4,9,1089,2010,2,SG,Management Zone I,SimData
MT,4,0,1089,2010,6,SG,Management Zone I,SimData
MT,4,2,1089,2010,3,SG,Management Zone I,SimData
MT,4,0,1089,2010,1,SG,Management Zone I,SimData
